444,2888,3791,196283,1006,2604,1416,181917,48,17
1419,5170,6737,180050,2615,43420,1764,122923,63,30
4277,10084,8896,1730838,6418,17281,7961,546846,66,26
1554,9975,16920,2096638,2028,9859,2613,270854,41,17
2766,8887,1980,671803,5549,24165,9184,140019,63,27
3688,9983,8313,2912835,4841,122549,3329,385947,56,26
381,3169,1646,598320,764,4979,1110,77904,53,30
1994,5583,6492,502700,7869,17469,1760,117660,80,35
2988,6285,8321,2362203,4078,10639,7708,196716,74,30
1141,1259,3389,862906,2646,24106,2089,162159,80,26
280,695,3615,331398,1326,5101,699,42800,93,34
918,6961,2337,3688,1866,2591,3009,3007,100,56
4646,5902,46987,1256871,12059,115843,39755,1040711,100,53
2521,6111,2119,271224,6169,17702,3913,160952,88,44
856,2066,1121,145109,964,5717,437,17300,75,44
3920,5774,2684,857500,9519,62995,18095,513562,51,35
119,656,628,69568,224,1378,467,4285,63,41
106,537,1484,141315,490,657,1549,17432,61,41
623,2470,1245,590884,1123,2833,2041,15930,63,38
4268,9047,41254,861742,18116,16548,14185,106128,80,47
1152,1306,14787,617717,3521,13485,3026,53382,81,47
1903,7926,3040,19772,2058,1769,984,8488,97,54
1977,12775,16309,246622,5845,2491,7312,102338,96,53
1044,3088,3921,1482538,2879,11094,2413,145337,81,44
1258,7519,11393,5567,4461,2977,4282,8862,94,48
661,1727,2746,130752,1189,3212,149,15475,84,47
691,2064,2178,196839,2439,6254,1765,85597,80,43
1950,6684,26032,4399,1252,14012,912,8057,83,67
699,1407,965,153958,424,869,3583,11951,66,54
224,1727,422,113264,898,1730,1575,27112,61,47
850,1368,7149,118146,1480,26509,2325,73235,54,56
1061,6907,4760,10353,3223,18350,8888,11559,64,47
207,1373,4942,100525,362,465,660,10421,61,54
1534,2683,2823,3032,3052,11515,5619,7759,75,70
2201,5657,4529,997742,2808,27945,2018,139055,77,66
1697,3933,4614,152449,1479,37857,4604,82920,57,63
2431,5672,8554,6770,1678,7995,1683,2614,70,75
1277,9386,6305,9654,4440,1680,3608,13270,75,69
598,1218,1983,112373,1735,3972,1943,12007,100,83
1963,11667,1466,330000,16315,8552,21625,96628,100,56
1668,7418,3306,337259,4388,26918,14739,151338,84,51
1568,7821,4626,7846,2853,4213,9726,5178,100,41
2371,3143,4146,7219,2749,8708,2953,4998,100,50
773,8870,14440,3137,5239,1740,2962,26839,100,63
577,2294,3966,58086,942,18460,1560,38991,100,69
1462,4013,2468,5782,2570,4360,4761,8648,97,67
1803,5983,11560,8442,3553,3508,4232,7525,97,66
1119,4835,2012,8705,2447,5677,2505,5558,100,69
2893,6665,10242,440,2516,964,2914,9565,100,74
635,1097,761,39566,3192,1096,1508,34322,100,57
529,915,4173,4148,852,765,422,1075,100,63
675,707,2875,76059,912,625,1818,39612,96,44
