3651,4760,8939,15962,10864,5899,7097,9026,75,80
6060,3655,3695,2181,11109,2662,5281,13045,75,75
5563,1382,1979,3922,8888,18137,6330,2767,70,80
1348,645,1718,6151,1595,3342,1650,5694,75,75
3423,5066,24673,11888,5444,5981,18149,11303,63,80
3438,2970,11414,10781,11689,8969,11005,4984,63,91
3260,2311,3687,11164,10266,8623,11818,21819,60,78
3977,1490,10798,25665,6551,3685,3153,8341,64,83
2878,3357,2030,11584,10458,13793,15233,12980,75,75
4128,4466,6478,2513,4567,3371,12618,16401,66,66
259,144,1990,25926,507,898,779,22721,41,56
3872,3898,14107,1056443,12724,46197,13239,86063,30,51
4339,3821,5409,5705,8605,17191,11971,25263,26,54
3936,3257,1232,5024,7375,4375,5371,11406,35,51
4130,2452,4465,6587,5422,2656,3082,12930,57,61
7986,2337,2252,4447,4771,4010,11899,13344,66,51
4852,2913,17808,47921,5550,15571,7617,15299,63,61
2955,458,3178,3205,2355,1558,1425,7830,54,67
3110,1426,5173,12467,3702,7404,2095,10149,51,78
1257,456,792,110586,2817,727,2376,10524,51,67
4833,2912,2491,9963,10901,10867,7213,13912,61,56
1708,2906,10497,49977,8457,15664,2834,5906,64,69
812,569,2017,15734,1643,4266,3014,7250,61,64
1952,5286,10771,12527,15844,10201,9559,7924,67,84
3874,3196,2511,970,8983,4333,9498,17037,67,78
4602,2338,14350,4992,8728,5833,3544,11355,67,70
2462,639,3404,18277,1177,884,1525,7183,64,67
4144,3003,4144,28350,5162,14942,18301,12606,64,90
2637,2430,3371,21136,8500,19311,7998,17801,61,93
881,357,1711,18153,2865,2091,3952,6412,63,69
1637,492,6118,42940,2873,9320,3384,16983,54,69
4589,1984,5043,2919,13941,10992,8292,16778,56,74
2307,3353,16738,19286,9294,10977,3822,12572,60,78
2811,1626,16203,716719,14435,26980,29050,126070,50,77
1917,4328,3851,71911,7617,28309,14042,24847,53,77
5511,1023,2714,23426,4756,14407,6132,13520,47,83
4893,2700,13580,2306,6500,3079,6384,9217,47,80
6295,1579,4924,17267,5601,25261,11051,7178,50,97
1987,4819,8950,8988,10110,9069,8032,7644,57,97
1520,2550,2850,7380,4820,9089,6053,5162,63,96
4619,3081,2198,10657,18172,16094,6295,22734,67,88
1486,778,5854,196829,1807,262,1247,56419,53,60
5702,1070,5275,25448,8816,10195,10050,28967,48,53
7939,2988,9294,22340,12696,6699,11688,11756,53,50
9986,2453,9780,294962,6960,2453,9820,25146,44,47
7452,3576,20770,26762,5959,13297,8285,57950,51,63
6934,5198,7922,36801,9092,4928,10895,24164,53,61
4466,5070,10920,13197,9944,5923,7368,4161,53,67
6933,19197,21367,195728,10060,79108,35315,67113,43,80
